name,mos
D3_IC20_img2_512.jpg,0.408571429
D1_IC54_img2_1024.jpg,0.465714286
D1_IC57_img3_2048.jpg,0.541176471
D1_IC52_img2_2048.jpg,0.611428571
D1_IC011_img3_512.jpg,0.451705277
D1_IC156_img1_512.jpg,0.713374088
D1_IC09_img2_2048.jpg,0.362857143
D2_IC27_img4_2048.jpg,0.58
D1_IC012_img2_512.jpg,0.737205062
D1_IC17_img4_2048.jpg,0.211428571
D2_IC024_img5_512.jpg,0.397576148
D1_IC42_img1_1024.jpg,0.228571429
D1_IC43_img4_1024.jpg,0.468571429
D1_IC47_img5_2048.jpg,0.677142857
D1_IC51_img5_2048.jpg,0.748571429
D1_IC132_img3_512.jpg,0.506467181
D1_IC54_img3_2048.jpg,0.505714286
D1_IC57_img4_2048.jpg,0.625714286
D1_IC082_img3_512.jpg,0.516452166
D1_IC17_img4_1024.jpg,0.502857143
D2_IC050_img4_512.jpg,0.347801373
D1_IC22_img4_2048.jpg,0.642857143
D2_IC003_img1_512.jpg,0.623133848
D1_IC065_img5_512.jpg,0.533494208
D1_IC082_img2_512.jpg,0.550879451
D1_IC15_img4_1024.jpg,0.485714286
D1_IC072_img2_512.jpg,0.752852853
D3_IC35_img2_512.jpg,0.497142857
D2_IC25_img4_2048.jpg,0.457142857
D3_IC04_img4_512.jpg,0.4
D1_IC030_img4_512.jpg,0.521021021
D1_IC44_img2_1024.jpg,0.702857143
D1_IC159_img4_512.jpg,0.340186615
D1_IC062_img4_512.jpg,0.473777349
D1_IC143_img3_512.jpg,0.361465036
D2_IC010_img5_512.jpg,0.638556414
D1_IC029_img1_512.jpg,0.570323895
D1_IC011_img1_512.jpg,0.714006864
D1_IC044_img2_512.jpg,0.637709138
D2_IC29_img4_2048.jpg,0.671428571
D1_IC106_img3_512.jpg,0.618211068
D2_IC016_img3_512.jpg,0.330426855
D2_IC005_img3_512.jpg,0.348863149
D1_IC55_img3_2048.jpg,0.562857143
D2_IC22_img4_2048.jpg,0.614285714
D2_IC01_img4_2048.jpg,0.334285714
D1_IC53_img3_2048.jpg,0.645714286
D2_IC05_img5_2048.jpg,0.794285714
D3_IC10_img5_512.jpg,0.194285714
D1_IC57_img4_1024.jpg,0.394285714
D1_IC12_img1_1024.jpg,0.222857143
D2_IC004_img2_512.jpg,0.408086658
D2_IC039_img3_512.jpg,0.666709567
D1_IC077_img1_512.jpg,0.626769627
D1_IC076_img4_512.jpg,0.366462891
D1_IC48_img4_1024.jpg,0.391428571
D1_IC056_img5_512.jpg,0.574710425
D1_IC16_img3_1024.jpg,0.391428571
D1_IC46_img4_1024.jpg,0.485714286
D1_IC052_img2_512.jpg,0.548627199
D2_IC033_img3_512.jpg,0.331402831
D1_IC132_img2_512.jpg,0.613749464
D1_IC034_img4_512.jpg,0.381134706
D2_IC22_img1_1024.jpg,0.605714286
D3_IC01_img5_512.jpg,0.28
D1_IC46_img4_2048.jpg,0.342857143
D2_IC15_img4_2048.jpg,0.605714286
D2_IC009_img5_512.jpg,0.320173745
D1_IC045_img4_512.jpg,0.572082797
D1_IC13_img3_1024.jpg,0.622857143
D2_IC02_img2_2048.jpg,0.357142857
D1_IC04_img5_1024.jpg,0.231428571
D3_IC11_img4_512.jpg,0.265714286
D1_IC32_img1_1024.jpg,0.705714286
D1_IC058_img4_512.jpg,0.281134706
D2_IC023_img2_512.jpg,0.76463964
D1_IC081_img4_512.jpg,0.467095667
D1_IC027_img3_512.jpg,0.579525955
D1_IC124_img5_512.jpg,0.471299871
D1_IC48_img1_1024.jpg,0.794285714
D1_IC44_img2_2048.jpg,0.765714286
D3_IC32_img4_512.jpg,0.277142857
D3_IC14_img2_512.jpg,0.442857143
D2_IC049_img2_512.jpg,0.540701416
D3_IC03_img1_512.jpg,0.274285714
D1_IC049_img3_512.jpg,0.436207636
D1_IC12_img1_2048.jpg,0.711428571
D1_IC101_img3_512.jpg,0.613223938
D1_IC016_img5_512.jpg,0.691076791
D1_IC37_img3_1024.jpg,0.571428571
D3_IC07_img2_512.jpg,0.331428571
D2_IC028_img1_512.jpg,0.701694552
D3_IC30_img3_512.jpg,0.514285714
D1_IC59_img3_2048.jpg,0.505714286
D1_IC147_img3_512.jpg,0.464274989
D2_IC064_img4_512.jpg,0.402488202
D1_IC26_img2_1024.jpg,0.714285714
D1_IC070_img5_512.jpg,0.477981553
D1_IC123_img4_512.jpg,0.534920635
D1_IC19_img3_1024.jpg,0.597142857
D1_IC36_img1_1024.jpg,0.194285714
D2_IC023_img1_512.jpg,0.741559417
D1_IC46_img5_1024.jpg,0.311428571
D1_IC39_img2_1024.jpg,0.728571429
D1_IC088_img2_512.jpg,0.532260832
D1_IC044_img5_512.jpg,0.432968683
D1_IC54_img4_1024.jpg,0.762857143
D3_IC25_img4_512.jpg,0.56
