name,mos
D1_IC103_img2_512.jpg,0.713706564
D1_IC049_img4_512.jpg,0.336958387
D1_IC075_img2_512.jpg,0.5248284
D1_IC126_img5_512.jpg,0.311132561
D1_IC52_img3_1024.jpg,0.291428571
D1_IC018_img1_512.jpg,0.728828829
D1_IC29_img4_2048.jpg,0.394285714
D1_IC01_img2_1024.jpg,0.528571429
D1_IC06_img2_1024.jpg,0.345714286
D1_IC018_img3_512.jpg,0.651576577
D1_IC059_img2_512.jpg,0.38473831
D1_IC13_img1_2048.jpg,0.151428571
D1_IC119_img2_512.jpg,0.428507079
D1_IC11_img3_1024.jpg,0.525714286
D1_IC076_img1_512.jpg,0.611347061
D1_IC101_img1_512.jpg,0.553131703
D1_IC52_img4_1024.jpg,0.717142857
D1_IC143_img2_512.jpg,0.522232947
D1_IC154_img5_512.jpg,0.126608752
D1_IC55_img4_2048.jpg,0.597142857
D1_IC26_img1_1024.jpg,0.768571429
D1_IC113_img4_512.jpg,0.431960532
D1_IC076_img5_512.jpg,0.229761905
D1_IC144_img4_512.jpg,0.38020163
D1_IC48_img2_1024.jpg,0.7
D1_IC07_img4_1024.jpg,0.514285714
D1_IC032_img2_512.jpg,0.489693265
D1_IC025_img3_512.jpg,0.479343629
D1_IC105_img4_512.jpg,0.619937795
D1_IC087_img1_512.jpg,0.563824539
D1_IC135_img1_512.jpg,0.657325182
D1_IC25_img4_1024.jpg,0.6
D1_IC49_img2_2048.jpg,0.317142857
D1_IC19_img5_2048.jpg,0.762857143
D1_IC034_img5_512.jpg,0.601319176
D1_IC04_img1_2048.jpg,0.277142857
D1_IC101_img3_512.jpg,0.613223938
D1_IC35_img5_1024.jpg,0.34
D1_IC24_img1_1024.jpg,0.688571429
D1_IC081_img2_512.jpg,0.66543329
D1_IC144_img1_512.jpg,0.653389103
D1_IC119_img4_512.jpg,0.396224796
D1_IC024_img2_512.jpg,0.666666667
D1_IC060_img4_512.jpg,0.274345774
D1_IC27_img1_2048.jpg,0.705714286
D1_IC114_img2_512.jpg,0.483161733
D1_IC040_img2_512.jpg,0.464886315
D1_IC27_img2_1024.jpg,0.377142857
D1_IC51_img5_1024.jpg,0.257142857
D1_IC036_img2_512.jpg,0.597200772
D1_IC60_img2_2048.jpg,0.737142857
D1_IC119_img1_512.jpg,0.523401973
D1_IC029_img2_512.jpg,0.462848563
D1_IC063_img3_512.jpg,0.392739168
D1_IC096_img3_512.jpg,0.618135993
D1_IC029_img3_512.jpg,0.299646075
D1_IC45_img3_2048.jpg,0.548571429
D1_IC52_img1_2048.jpg,0.734285714
D1_IC136_img2_512.jpg,0.624517375
D1_IC097_img2_512.jpg,0.515776491
D1_IC20_img5_1024.jpg,0.268571429
D1_IC062_img4_512.jpg,0.473777349
D1_IC27_img2_2048.jpg,0.531428571
D1_IC063_img2_512.jpg,0.459373659
D1_IC153_img4_512.jpg,0.273745174
D1_IC52_img4_2048.jpg,0.471428571
D1_IC31_img2_1024.jpg,0.422857143
D1_IC28_img2_2048.jpg,0.411428571
D1_IC128_img2_512.jpg,0.677788503
D1_IC025_img4_512.jpg,0.379161304
D1_IC037_img5_512.jpg,0.440561991
D1_IC02_img5_1024.jpg,0.234285714
D1_IC135_img3_512.jpg,0.555898756
D1_IC101_img5_512.jpg,0.310574861
D1_IC18_img5_2048.jpg,0.137142857
D1_IC49_img1_2048.jpg,0.197142857
D1_IC17_img2_1024.jpg,0.671428571
D1_IC118_img4_512.jpg,0.321160446
D1_IC036_img3_512.jpg,0.49000429
D1_IC01_img1_1024.jpg,0.38
D1_IC51_img2_1024.jpg,0.728571429
D1_IC032_img3_512.jpg,0.453389103
D1_IC13_img3_1024.jpg,0.622857143
D1_IC117_img2_512.jpg,0.571106821
D1_IC02_img1_1024.jpg,0.748571429
D1_IC25_img2_1024.jpg,0.302857143
D1_IC19_img4_2048.jpg,0.654285714
D1_IC14_img4_1024.jpg,0.54
D1_IC44_img3_2048.jpg,0.605714286
D1_IC092_img5_512.jpg,0.621063921
D1_IC48_img1_1024.jpg,0.794285714
D1_IC59_img2_1024.jpg,0.314285714
D1_IC53_img5_2048.jpg,0.291428571
D1_IC011_img3_512.jpg,0.451705277
D1_IC19_img3_1024.jpg,0.597142857
D1_IC087_img3_512.jpg,0.416720292
D1_IC153_img3_512.jpg,0.413792364
D1_IC056_img2_512.jpg,0.737730588
D1_IC16_img3_1024.jpg,0.391428571
D1_IC14_img4_2048.jpg,0.34
D1_IC30_img4_2048.jpg,0.622857143
D1_IC05_img4_2048.jpg,0.257142857
D1_IC34_img4_2048.jpg,0.66
D1_IC137_img3_512.jpg,0.512430287
D1_IC017_img1_512.jpg,0.677037752
D1_IC005_img1_512.jpg,0.62005577
D1_IC058_img4_512.jpg,0.281134706
D1_IC54_img4_2048.jpg,0.551428571
D1_IC014_img1_512.jpg,0.766591592
D1_IC037_img3_512.jpg,0.559513085
D1_IC133_img4_512.jpg,0.36451094
D1_IC21_img3_1024.jpg,0.625714286
D1_IC059_img5_512.jpg,0.296267696
D1_IC069_img2_512.jpg,0.677112827
D1_IC49_img5_2048.jpg,0.66
D1_IC46_img4_1024.jpg,0.485714286
D1_IC48_img2_2048.jpg,0.557142857
D1_IC075_img5_512.jpg,0.22540755
D1_IC080_img2_512.jpg,0.719187044
D1_IC121_img1_512.jpg,0.776994852
D1_IC145_img3_512.jpg,0.312891463
D1_IC53_img4_2048.jpg,0.537142857
D1_IC12_img3_1024.jpg,0.511428571
D1_IC027_img5_512.jpg,0.262719863
D1_IC130_img4_512.jpg,0.478464178
D1_IC55_img1_1024.jpg,0.705714286
D1_IC44_img4_2048.jpg,0.428571429
D1_IC066_img1_512.jpg,0.378324753
D1_IC36_img1_1024.jpg,0.194285714
D1_IC35_img1_2048.jpg,0.74
D1_IC024_img1_512.jpg,0.757925783
D1_IC23_img4_2048.jpg,0.357142857
D1_IC149_img4_512.jpg,0.300815101
D1_IC088_img2_512.jpg,0.532260832
D1_IC056_img4_512.jpg,0.483944659
D1_IC151_img2_512.jpg,0.600761476
D1_IC120_img2_512.jpg,0.484480909
D1_IC106_img4_512.jpg,0.287451737
D1_IC55_img1_2048.jpg,0.6
D1_IC56_img5_1024.jpg,0.745714286
D1_IC101_img4_512.jpg,0.445023595
D1_IC073_img4_512.jpg,0.493296868
D1_IC011_img1_512.jpg,0.714006864
D1_IC123_img1_512.jpg,0.667578293
D1_IC59_img4_2048.jpg,0.66
D1_IC118_img3_512.jpg,0.695538396
D1_IC053_img1_512.jpg,0.699270699
D1_IC23_img1_2048.jpg,0.8
D1_IC23_img1_1024.jpg,0.382857143
D1_IC100_img4_512.jpg,0.326029601
D1_IC160_img1_512.jpg,0.736046761
D1_IC16_img1_1024.jpg,0.665714286
D1_IC057_img3_512.jpg,0.513577864
D1_IC33_img2_2048.jpg,0.351428571
D1_IC040_img5_512.jpg,0.656359931
D1_IC113_img1_512.jpg,0.738856714
D1_IC45_img5_2048.jpg,0.742857143
D1_IC05_img1_2048.jpg,0.791428571
D1_IC096_img4_512.jpg,0.285682111
D1_IC156_img2_512.jpg,0.603689404
D1_IC26_img5_2048.jpg,0.668571429
D1_IC033_img2_512.jpg,0.59466967
D1_IC028_img2_512.jpg,0.748015873
D1_IC07_img5_1024.jpg,0.402857143
D1_IC120_img3_512.jpg,0.620806521
D1_IC05_img3_1024.jpg,0.605714286
D1_IC130_img1_512.jpg,0.725268125
D1_IC047_img3_512.jpg,0.597007722
D1_IC32_img3_2048.jpg,0.557142857
D1_IC048_img5_512.jpg,0.240948091
D1_IC33_img2_1024.jpg,0.502857143
D1_IC105_img3_512.jpg,0.65496568
D1_IC122_img3_512.jpg,0.329525955
D1_IC033_img4_512.jpg,0.44479837
D1_IC22_img4_1024.jpg,0.6
D1_IC104_img5_512.jpg,0.658408408
D1_IC052_img5_512.jpg,0.205587731
D1_IC149_img5_512.jpg,0.216473616
D1_IC04_img4_1024.jpg,0.194285714
D1_IC24_img2_2048.jpg,0.408571429
D1_IC062_img3_512.jpg,0.647833548
D1_IC113_img3_512.jpg,0.610671386
D1_IC043_img3_512.jpg,0.557861433
D1_IC49_img3_2048.jpg,0.502857143
D1_IC024_img3_512.jpg,0.563299013
D1_IC076_img4_512.jpg,0.366462891
D1_IC16_img4_1024.jpg,0.277142857
D1_IC22_img3_2048.jpg,0.617142857
D1_IC105_img5_512.jpg,0.634126984
D1_IC116_img1_512.jpg,0.718146718
D1_IC09_img1_2048.jpg,0.491428571
D1_IC48_img3_2048.jpg,0.362857143
D1_IC154_img1_512.jpg,0.652863578
D1_IC079_img1_512.jpg,0.778946804
D1_IC008_img1_512.jpg,0.780898756
D1_IC134_img1_512.jpg,0.512709138
D1_IC126_img2_512.jpg,0.669830545
D1_IC085_img2_512.jpg,0.536915487
D1_IC07_img2_1024.jpg,0.711428571
D1_IC08_img5_2048.jpg,0.2
D1_IC43_img2_2048.jpg,0.331428571
D1_IC109_img5_512.jpg,0.708226083
D1_IC033_img1_512.jpg,0.532443157
